id,answer
EStG-23-056,"Die Zucht von Rassekatzen fällt in der Regel unter einen Gewerbebetrieb gemäß § 1 Abs. 2 Z 1 des Gewerbeordnung (GewO). Da die Tätigkeit auf Dauer angelegt ist, Einnahmen erzielt werden und die Zucht nicht als Hobby, sondern als Erwerbsquelle betrieben wird, ist sie nicht als Land- und Forstwirtschaft im Sinne des § 2 Abs. 1 Z 1 des Einkommensteuergesetzes (EStG) zu qualifizieren."
EStG-23-057,"Nein, das ist nicht korrekt. Der Student erzielt Einkünfte aus Gewerbebetrieb gemäß § 23 Abs. 1 Z 1 EStG, da er den Zauberwürfel in größeren Stückzahlen produziert und verkauft. Die selbstständige Arbeit im Sinne des § 18 EStG setzt eine freiberufliche Tätigkeit voraus, die hier nicht gegeben ist, da es sich um eine gewerbliche Tätigkeit handelt."
EStG-23-058,"Ja, in diesem Fall liegt ein Gewerbebetrieb vor. Nach § 1 Abs. 2 Z 1 GewO 1994 ist die Ausübung eines Gewerbes gegeben, wenn eine selbstständige Tätigkeit mit dem Ziel der Gewinnerzielung vorliegt, die nicht als freier Beruf klassifiziert ist. Da der Nachhilfelehrer nicht mehr selbst unterrichtet und mehrere Angestellte beschäftigt, erfüllt er die Kriterien eines Gewerbebetriebs."
EStG-23-059,"Die Vercharterung der Yacht könnte einen Gewerbebetrieb nach § 23 EStG begründen, wenn sie mit der Absicht erfolgt, nachhaltig Einnahmen zu erzielen. Da die Chartereinnahmen jedoch deutlich unter den Betriebskosten liegen und die Yacht auch privat genutzt wird, könnte dies als Liebhaberei eingestuft werden, was eine gewerbliche Tätigkeit ausschließt. Relevant sind hier die Kriterien der Einkunftserzielungsabsicht gemäß § 2 Abs. 3 EStG."
EStG-23-060,"Nein, das ist nicht rechtens. Der Gewinn aus dem Verkauf des Kommanditanteils unterliegt der Einkommensteuer gemäß § 23 Abs. 1 Nr. 2 EStG, da es sich nicht um ein privates Veräußerungsgeschäft handelt, sondern um Einkünfte aus Gewerbebetrieb, wenn der Kommanditist an der KG beteiligt ist."
SELF-001,"In Österreich gibt es keinen spezifischen Steuerfreibetrag für Überstunden. Überstundenvergütungen unterliegen der Einkommensteuer gemäß § 2 Abs. 3 EStG, wobei die Höhe der Steuer von der gesamten Einkommenshöhe abhängt. Es gibt jedoch Regelungen zur steuerlichen Behandlung von Überstundenvergütungen, die in den jeweiligen Kollektivverträgen festgelegt sind."
SELF-002,"Für das Jahr 2026 wurde die Anpassung der Tarifstufen im Einkommensteuergesetz (EStG) zur Entlastung der kalten Progression beschlossen. Konkret betrifft dies die Anpassung der Grundfreibeträge und der Tarifstufen gemäß § 33 EStG, um die Steuerlast bei inflationsbedingten Einkommenssteigerungen zu verringern."
SELF-003,"Die Anpassung der Grenzbeträge hat direkte Auswirkungen auf den Verkehrsabsetzbetrag gemäß § 2 Abs. 3 KStG. Höhere Grenzbeträge können dazu führen, dass mehr Unternehmen von einem höheren Verkehrsabsetzbetrag profitieren, was die Steuerlast verringert. Die genauen Auswirkungen hängen von den spezifischen Anpassungen und den betroffenen Beträgen ab."
SELF-004,"Die Kleinunternehmerbefreiung gemäß § 6 Abs. 1 Z 27 UStG entfällt, wenn der Umsatz im vorangegangenen Kalenderjahr 35.000 Euro übersteigt. Bei Neugründungen gilt eine Umsatzgrenze von 35.000 Euro im laufenden Jahr."
SELF-005,Ab 2025 beträgt der maximale Familienbonus Plus pro Kind unter 18 Jahren 2.000 Euro jährlich. Dies ist in § 33 Abs. 6 EStG geregelt.
SELF-006,Das Gemeinnützigkeitsreformgesetz 2023 regelt unter anderem die steuerliche Absetzbarkeit von Spenden an gemeinnützige Organisationen. Gemäß § 18 Abs. 1 Z 7 EStG können Spenden an begünstigte Organisationen bis zu 10 % des Gesamtbetrags der Einkünfte steuerlich abgesetzt werden. Zudem wird die Vereinfachung der Spendenbescheinigung für kleinere Beträge eingeführt.
SELF-007,"Gewinne aus Kryptowährungen im Privatvermögen unterliegen in Österreich der Einkommensteuer gemäß § 27a EStG, wenn sie innerhalb eines Jahres nach Anschaffung realisiert werden. Der Steuersatz beträgt 27,5 %. Bei einer Haltedauer von mehr als einem Jahr sind die Gewinne steuerfrei."
SELF-008,"Ja, im Jahr 2024 wird der Körperschaftsteuersatz in Österreich von derzeit 25 % auf 24 % gesenkt. Diese Änderung ist im Budgetbegleitgesetz 2023, § 1 Abs. 1, festgelegt."
SELF-009,"Die Voraussetzung für den Investitionsfreibetrag (IFB) bei ökologischen Investitionen ist, dass die Investitionen in bestimmte umweltfreundliche Wirtschaftsgüter erfolgen, die in § 10 Abs. 1 Z 3 EStG aufgelistet sind. Zudem müssen die Investitionen in einem bestimmten Zeitraum getätigt werden und die entsprechenden Nachweise über die ökologische Ausrichtung der Investitionen müssen erbracht werden."
SELF-010,"Der Sachbezug für ein emissionsfreies Elektro-KFZ beträgt gemäß § 4 Abs. 2 lit. b EStG 1 % des Listenpreises des Fahrzeugs. Für Elektrofahrzeuge, die nach dem 1. Jänner 2020 angeschafft wurden, kann dieser Sachbezug auf 0,5 % des Listenpreises reduziert werden, wenn das Fahrzeug eine Reichweite von mindestens 400 km hat."
SELF-011,"Die Basis der Einkommensermittlung für Selbstständige in Österreich ist der Gewinn, der gemäß § 4 Abs. 1 EStG ermittelt wird. Dies erfolgt durch Einnahmen-Überschuss-Rechnung (EÜR) oder durch Bilanzierung, je nach Umsatz und Rechtsform des Unternehmens."
SELF-012,"Durch die Steuerreform 2004/2005 wurde die Gruppenbesteuerung in Österreich eingeführt, die es Konzernen ermöglicht, ihre Gewinne und Verluste innerhalb einer Unternehmensgruppe steuerlich zu konsolidieren. Relevant ist hierbei § 9 KStG, der die Voraussetzungen und Regelungen zur Gruppenbesteuerung festlegt."
SELF-013,"Das Umgründungssteuergesetz (UmgrStG) greift bei Umgründungen, wie z.B. Fusionen, Spaltungen oder Einbringungen von Betrieben, wenn diese Vorgänge steuerneutral durchgeführt werden sollen. Relevante Gesetzesstellen sind § 1 UmgrStG, der die Anwendungsbereiche definiert, sowie § 2 UmgrStG, der die Voraussetzungen für die steuerneutrale Behandlung festlegt."
SELF-014,"Die Hauptleistungspflicht im Umsatzsteuergesetz 1994 (UStG 1994) bezieht sich auf die Verpflichtung des Unternehmers, die Umsatzsteuer auf die von ihm erbrachten Lieferungen und sonstigen Leistungen zu entrichten. Relevant ist hier insbesondere § 1 Abs. 1 UStG 1994, der die Steuerpflicht für Lieferungen und Leistungen regelt."
SELF-015,"Nach dem Gebührengesetz (GebG) unterliegen insbesondere Urkunden, die von Behörden oder öffentlichen Stellen ausgestellt werden, der Gebührenpflicht. Relevant sind hier § 1 Abs. 1 GebG, der die Gebührenschuldner definiert, sowie § 2 GebG, der die gebührenpflichtigen Vorgänge auflistet. Dazu zählen beispielsweise Genehmigungen, Bescheide und Auszüge aus öffentlichen Registern."
SELF-016,"Die Steuerreform 2000 führte zur Einführung einer Spekulationsfrist von einem Jahr für private Veräußergeschäfte (§ 30 Abs. 1 EStG). Gewinne aus der Veräußerung von Vermögensgegenständen, die innerhalb dieser Frist verkauft werden, sind nun steuerpflichtig, während Gewinne aus Verkäufen nach Ablauf der Frist steuerfrei sind."
SELF-017,"Steuerschuldner der Versicherungssteuer ist gemäß § 1 Abs. 1 des Versicherungssteuergesetzes (VersStG) der Versicherer, der die Versicherungspolice ausstellt. Bei bestimmten Verträgen kann auch der Versicherungsnehmer als Steuerschuldner gelten."
SELF-018,Der Einheitswert wird nach dem Bewertungsgesetz (BewG) primär zur Berechnung der Grundsteuer (§ 1 Abs. 1 GrStG) sowie zur Ermittlung der Erbschafts- und Schenkungssteuer (§ 1 Abs. 1 ErbStG) verwendet. Er dient auch als Bemessungsgrundlage für die Gewerbesteuer in bestimmten Fällen.
SELF-019,"Die ""Wiederaufnahme des Verfahrens"" nach der Bundesabgabenordnung (BAO) bezeichnet die Möglichkeit, ein bereits abgeschlossenes Abgabenverfahren erneut zu eröffnen, wenn bestimmte Voraussetzungen erfüllt sind. Relevant sind hier insbesondere die §§ 303 ff. BAO, die die Gründe und das Verfahren zur Wiederaufnahme regeln, wie etwa neue Tatsachen oder Beweismittel, die zu einer anderen Entscheidung führen könnten."
SELF-020,"Beitragsfreie Bezüge im Sinne des Allgemeinen Sozialversicherungsgesetzes (ASVG) sind Einkünfte, die nicht der Sozialversicherungspflicht unterliegen. Dazu zählen beispielsweise bestimmte Aufwandsentschädigungen oder Bezüge aus Ehrenämtern gemäß § 2 Abs. 1 ASVG. Diese Bezüge sind von der Berechnung der Sozialversicherungsbeiträge ausgenommen."
SELF-021,"Das Körperschaftsteuergesetz (KStG) 1988 regelt die Besteuerung von juristischen Personen, insbesondere von Kapitalgesellschaften in Österreich. Es definiert die Steuerpflicht, die Bemessungsgrundlage (§ 7 KStG) und die Steuersätze (§ 22 KStG) sowie die Vorschriften zur Ermittlung des Einkommens (§ 8 KStG)."
SELF-022,"Der Dienstgeberbeitrag (DB) zum Familienlastenausgleichsfonds beträgt aktuell 4,5 % der Bruttolöhne und -gehälter gemäß § 122 Abs. 1 ASVG."
SELF-023,"Ja, der Import eines PKW aus der EU unterliegt der Normverbrauchsabgabe (NoVA) gemäß § 2 Abs. 1 NoVAG. Die NoVA ist bei der erstmaligen Zulassung des Fahrzeugs in Österreich zu entrichten."
SELF-024,"Der steuerliche Unterschied zwischen einem Werkvertrag und einem Dienstvertrag liegt in der Art der Vergütung und der Umsatzsteuer. Bei einem Werkvertrag (§ 631 BGB) schuldet der Unternehmer einen bestimmten Erfolg (z.B. ein fertiges Werk), während bei einem Dienstvertrag (§ 611 BGB) die Erbringung von Dienstleistungen im Vordergrund steht. Werkverträge unterliegen in der Regel der Umsatzsteuer, während bei Dienstverträgen die Abrechnung nach Zeitaufwand erfolgt, was ebenfalls umsatzsteuerpflichtig sein kann, jedoch oft andere steuerliche Implikationen hat."
SELF-025,"Durch das Budgetbegleitgesetz 2001 wurde die Grunderwerbsteuer in Österreich reformiert, insbesondere wurde der Steuersatz für die Grunderwerbsteuer von 3,5 % auf 3,0 % gesenkt (§ 1 Abs. 1 GrEStG). Zudem wurden Regelungen zur Bemessungsgrundlage und zu bestimmten Ausnahmen angepasst."
SELF-026,"Die Besonderheit der ""Vortragfähigkeit"" von Verlusten im österreichischen Steuerrecht liegt darin, dass Verluste aus der Einkommensteuer oder Körperschaftsteuer in zukünftige Jahre vorgetragen werden können, um mit zukünftigen Gewinnen verrechnet zu werden. Dies ist in § 18 Abs. 4 EStG für die Einkommensteuer und in § 8 Abs. 4 KStG für die Körperschaftsteuer geregelt. Der Verlustvortrag ist unbegrenzt möglich, jedoch unterliegt er bestimmten Einschränkungen, wie z.B. der Regelung des § 8 Abs. 4 KStG hinsichtlich der Verlustverrechnung bei Beteiligungsänderungen."
SELF-027,"Die Versicherungspflichtgrenze für Neue Selbstständige beträgt in Österreich 5.109,60 Euro jährlich (Stand 2023). Diese Grenze ist in § 2 Abs. 1 Z 1 ASVG geregelt. Bei Überschreitung dieser Grenze besteht die Pflicht zur Kranken- und Pensionsversicherung."
SELF-028,"Der Kindermehrbetrag ist eine steuerliche Begünstigung in Österreich, die zusätzlich zum Familienbonus gewährt wird. Er beträgt 250 Euro pro Kind und Jahr und wird für Kinder gewährt, die das 18. Lebensjahr noch nicht vollendet haben, sofern bestimmte Einkommensgrenzen nicht überschritten werden (§ 33 Abs. 6 EStG)."
SELF-029,"Die degressive Abschreibung (AfA) ermöglicht es Unternehmen, die Anschaffungskosten von abnutzbaren Wirtschaftsgütern über die Nutzungsdauer hinweg in abnehmenden Beträgen abzuschreiben. Gemäß § 7 Abs. 2 EStG kann die degressive AfA bis zu 30 % der Anschaffungskosten im ersten Jahr betragen, wobei die Abschreibung in den Folgejahren entsprechend sinkt. Diese Methode ist jedoch nur für bestimmte Wirtschaftsgüter und bis zu einem bestimmten Zeitpunkt anwendbar."
SELF-030,"Der Teuerungsabsetzbetrag ist ein steuerlicher Absetzbetrag, der in Österreich zur Entlastung von Steuerpflichtigen aufgrund gestiegener Lebenshaltungskosten eingeführt wurde. Er beträgt für das Jahr 2023 bis zu 500 Euro für Alleinstehende und bis zu 1.000 Euro für Verheiratete oder eingetragene Partner (§ 33 Abs. 8 EStG). Der Absetzbetrag wird bei der Einkommensteuerveranlagung berücksichtigt."
SELF-031,"Das Erbschafts- und Schenkungssteuergesetz (EStG) regelt die Besteuerung von Erbschaften und Schenkungen in Österreich. Es legt die Steuerpflicht, die Bemessungsgrundlage sowie die Steuersätze fest. Die relevanten Bestimmungen finden sich in den §§ 1 bis 20 EStG. Beachten Sie, dass das Gesetz seit 2008 nicht mehr angewendet wird, da die Erbschafts- und Schenkungssteuer in Österreich abgeschafft wurde."
SELF-032,"Das Zollgesetz regelt die Erhebung von Zöllen und die Kontrolle des grenzüberschreitenden Warenverkehrs in Österreich. Es ist insbesondere relevant für die Einfuhr und Ausfuhr von Waren sowie für die Einhaltung von Zollvorschriften, die in den §§ 1 ff. des Zollgesetzes (ZollG) festgelegt sind. Zudem spielt es eine wichtige Rolle im Rahmen der Umsatzsteuer, da die Zollabfertigung auch Auswirkungen auf die steuerliche Behandlung von importierten Waren hat."
SELF-033,"Die Kapitalertragsteuer (KESt) ist eine Quellensteuer auf Einkünfte aus Kapitalvermögen, wie Zinsen, Dividenden und realisierte Kursgewinne. Sie beträgt in der Regel 27,5 % gemäß § 27a Abs. 1 EStG. Die KESt wird direkt von den Banken oder anderen Finanzinstituten einbehalten und an das Finanzamt abgeführt."
SELF-034,"Das Einkommensteuergesetz (EStG) regelt in § 18 die Abzugsfähigkeit von Sonderausgaben. Dazu zählen unter anderem Aufwendungen für die Altersvorsorge, Spenden und bestimmte Versicherungsbeiträge. Die Abzugsfähigkeit ist jedoch begrenzt und unterliegt bestimmten Höchstbeträgen, die in den jeweiligen Absätzen des § 18 EStG festgelegt sind."
SELF-035,"Die Vergnügungsteuer ist eine kommunale Abgabe, die auf bestimmte Vergnügungen und Veranstaltungen erhoben wird, wie z.B. auf den Eintritt zu Veranstaltungen oder den Betrieb von Spielstätten. Die rechtlichen Grundlagen finden sich in den jeweiligen Gemeindeordnungen, die die Erhebung und den Satz der Vergnügungsteuer regeln. In Österreich ist die Vergnügungsteuer nicht einheitlich geregelt, sondern variiert je nach Bundesland und Gemeinde."
SELF-036,"Das Kommunalsteuergesetz (KStG) regelt die Erhebung der Kommunalsteuer in Österreich, die von Gemeinden auf die Löhne und Gehälter von Arbeitnehmern erhoben wird. Die relevanten Bestimmungen finden sich in § 1 KStG, der die Steuerpflicht und die Bemessungsgrundlage definiert, sowie in § 2 KStG, der die Steuersätze festlegt."
SELF-037,"Die Rechtsgrundlage für die Kapitalertragsteuer auf Zinsen in Österreich findet sich im Einkommensteuergesetz (EStG), insbesondere in § 93 Abs. 1 EStG, der die Besteuerung von Kapitalerträgen regelt. Die Kapitalertragsteuer beträgt in der Regel 27,5 % auf Zinsen."
SELF-038,Nach der Steuerreform 2005 betrug der Körperschaftsteuersatz (KöSt) in Österreich 25 %. Dies ist in § 22 Abs. 1 KStG geregelt.
SELF-039,"Die ""GmbH light"" oder gründungsprivilegierte GmbH ist eine vereinfachte Form der Gesellschaft mit beschränkter Haftung, die in Österreich durch das GmbH-Gesetz (§ 1 Abs. 1a GmbHG) eingeführt wurde. Sie ermöglicht eine Gründung mit einem geringeren Stammkapital von nur 10.000 Euro, wobei die Hälfte (5.000 Euro) sofort einbezahlt werden muss. Diese Regelung soll insbesondere Gründern den Einstieg in die Unternehmenswelt erleichtern."
SELF-040,"Der Gewinnfreibetrag nach § 10 EStG ermöglicht es natürlichen Personen, die Einkünfte aus Gewerbebetrieb erzielen, einen Teil ihres Gewinns steuerfrei zu stellen. Der Freibetrag beträgt bis zu 45.350 Euro und ist gestaffelt, wobei er bei einem Gewinn von bis zu 30.000 Euro 13 Prozent beträgt. Relevant sind auch die Regelungen zur Investitionsrücklage in § 10 Abs. 3 EStG."
SELF-041,"Einkünfte aus selbstständiger Arbeit gemäß § 22 EStG sind Einkünfte, die aus einer selbstständigen Tätigkeit resultieren, die nicht unter die Einkünfte aus Gewerbebetrieb oder Land- und Forstwirtschaft fallen. Dazu zählen insbesondere die Einkünfte von Freiberuflern wie Ärzten, Anwälten oder Künstlern. Relevant ist hier auch § 18 EStG, der die selbstständige Arbeit näher definiert."
SELF-042,"Der Gewinn nach § 4 Abs. 1 EStG wird durch die Gegenüberstellung von Betriebseinnahmen und Betriebsausgaben ermittelt. Es handelt sich um die Einnahmen-Ausgaben-Rechnung, bei der die tatsächlich vereinnahmten Einnahmen und die tatsächlich geleisteten Ausgaben berücksichtigt werden."
SELF-043,"Einkünfte aus Gewerbebetrieb gemäß § 23 EStG sind die Einkünfte, die aus einer selbständigen, nachhaltigen Betätigung erzielt werden, die mit der Absicht der Gewinnerzielung betrieben wird. Diese Einkünfte unterliegen der Einkommensteuer und umfassen alle Einnahmen abzüglich der damit verbundenen Betriebsausgaben. Relevant ist auch § 2 Abs. 3 EStG, der die Definition der Einkünfte aus Gewerbebetrieb näher erläutert."
SELF-044,"Zu den Einkünften aus nichtselbstständiger Arbeit gemäß § 25 EStG zählen alle Bezüge, die ein Arbeitnehmer von seinem Arbeitgeber erhält, wie Gehälter, Löhne, Boni, Weihnachts- und Urlaubsgeld sowie Sachbezüge. Auch Abfindungen und bestimmte Vergütungen für Nebenbeschäftigungen fallen unter diese Einkünfte."
SELF-045,"Die sachliche Steuerpflicht nach § 2 Abs. 1 EStG (Einkommensteuergesetz) besagt, dass natürliche Personen, die in Österreich ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt haben, mit ihrem gesamten Einkommen der Einkommensteuer unterliegen. Dies umfasst sowohl inländische als auch ausländische Einkünfte. Bei Personen ohne Wohnsitz oder gewöhnlichen Aufenthalt in Österreich sind nur die inländischen Einkünfte steuerpflichtig (§ 2 Abs. 2 EStG)."
