id,answer
SELF-018,"Der Einheitswert wird in der Regel in der Einkommensteuererklärung angegeben, in der Regel jedoch nicht in der Körperschaftsteuererklärung. (§ 3 Abs. 1 KStG)
Die Körperschaftsteuer wird in der Regel in der Einkommensteuererklärung angegeben, in der Regel jedoch nicht in der Körperschaftsteuererklärung. (§ 3 Abs. 1 KStG)
Die Körperschaftsteuer wird in der Regel in der Einkommensteuererklärung angegeben, in der Regel jedoch nicht in der Körperschaftsteuererklärung. (§ 3 Abs. 1 KStG)
Die Körperschaftsteuer wird in der Regel in der Einkommensteuererklärung angegeben, in der Regel jedoch nicht in der Körperschaftsteuererklärung. (§ 3 Abs. 1 KStG)
Die Körperschaftsteuer wird in der Regel in der Einkommensteuererklärung angegeben, in"
SELF-019,"Die Wiederaufnahme des Verfahrens ist eine Verfahrenshandlung, die nach § 8 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 KStG in Verbindung mit § 1 Abs. 1 K"
SELF-020,"Die Körperschaftsteuer wird nicht erhoben, wenn die Körperschaftsteuerschuld niedriger ist als die Körperschaftsteuerschuld, die Körperschaftsteuer wird jedoch nicht erhoben, wenn die Körperschaftsteuerschuld niedriger ist als die Körperschaftsteuerschuld, die Körperschaftsteuer wird jedoch nicht erhoben, wenn die Körperschaftsteuerschuld niedriger ist als die Körperschaftsteuerschuld, die Körperschaftsteuer wird jedoch nicht erhoben, wenn die Körperschaftsteuerschuld niedriger ist als die Körperschaftsteuerschuld, die Körperschaftsteuer wird jedoch nicht erhoben, wenn die Körperschaftsteuerschuld niedriger ist als die Körperschaftsteuerschuld, die Körperschaftsteuer wird jedoch"
SELF-021,"Das Körperschaftsteuergesetz 1988 ist ein Körperschaftsteuergesetz, das die Körperschaftsteuer auf die Gewinne von Körperschaften, die nicht Körperschaftsteuer sind, beschränkt. § 1 KStG bestimmt, dass die Gewinne von Körperschaften, die nicht Körperschaftsteuer sind, in der Regel in der Regel in der Gewinnausschüttung besteuert werden. § 2 KStG bestimmt, dass die Gewinne von Körperschaften, die nicht Körperschaftsteuer sind, in der Regel in der Gewinnausschüttung besteuert werden. § 3 KStG bestimmt, dass die Gewinne von Körperschaften, die nicht Körperschaftsteuer sind, in der Regel in der Gewinnausschüttung besteuert werden. § 4 KStG bestimmt, dass die Gewinne von Körperschaften, die nicht Körperschaftsteuer sind, in der Regel"
SELF-022,"Der Arbeitgeberbeitrag zum Familienlastenausgleichsfonds wird vom Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ) festgelegt. § 1 Abs. 1 BSFG sieht vor, dass der Arbeitgeberbeitrag zum Familienlastenausgleichsfonds vom Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ) festgesetzt wird. § 2 Abs. 1 BSFG sieht vor, dass der Arbeitgeberbeitrag zum Familienlastenausgleichsfonds vom Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ) festgesetzt wird. § 3 Abs. 1 BSFG sieht vor, dass der Arbeitgeberbeitrag zum Familienlastenausgleichsfonds vom Bundesministerium für Familie, Senioren, Frauen und Jugend (BMFSFJ) festgesetzt wird. § 4"
SELF-023,"Ja, die NoVA ist eine NoVA, die in der Regel für die Besteuerung von Kraftfahrzeugen gilt, die in der EU zugelassen sind. § 8 Abs. 1 UStG bestimmt, dass die Besteuerung von Kraftfahrzeugen in der EU nicht von der NoVA abhängig ist, sondern von der Besteuerung von Kraftfahrzeugen, die in der EU zugelassen sind. § 8 Abs. 2 UStG bestimmt, dass die Besteuerung von Kraftfahrzeugen in der EU nicht von der NoVA abhängig ist, sondern von der Besteuerung von Kraftfahrzeugen, die in der EU zugelassen sind. § 8 Abs. 3 UStG bestimmt, dass die Besteuerung von Kraftfahrzeugen in der EU nicht von der NoVA abhängig ist, sondern von der Besteuerung von Kraftfahrzeugen, die in der EU zugelassen sind. § 8 Abs. 4"
SELF-024,"Der Werkvertrag ist ein Vertrag, der die Leistung eines Unternehmers regelt, der die Leistung eines anderen Unternehmers, der die Leistung eines anderen Unternehmers erbracht hat, nicht anerkennt. § 8 Abs. 1 KStG sieht vor, dass der Unternehmer die Leistung eines anderen Unternehmers anerkennt, wenn er die Voraussetzungen für die Leistung erfüllt (§ 8 Abs. 2 KStG). § 8 Abs. 3 KStG sieht vor, dass der Unternehmer die Leistung eines anderen Unternehmers anerkennt, wenn er die Voraussetzungen für die Leistung eines anderen Unternehmers erfüllt (§ 8 Abs. 3 KStG). § 8 Abs. 4 KStG sieht vor, dass der Unternehmer die Leistung eines anderen Unternehmers anerkennt, wenn er die Voraussetzungen für die"
SELF-025,"Das Budgetbegleitgesetz 2001 wurde durch das neue Bundeshaushaltsgesetz 2001 ersetzt. § 1 Abs. 1 KStG sieht vor, dass die Grunderwerbsteuer bei der Einkommensteuererklärung nicht mehr erhoben wird, sondern nur noch bei der Grunderwerbsteuer. § 1 Abs. 2 KStG sieht vor, dass die Grunderwerbsteuer bei der Einkommensteuererklärung nicht mehr erhoben wird, sondern nur noch bei der Grunderwerbsteuer. § 1 Abs. 3 KStG sieht vor, dass die Grunderwerbsteuer bei der Einkommensteuererklärung nicht mehr erhoben wird, sondern nur noch bei der Grunderwerbsteuer. § 1 Abs. 4 KStG sieht vor, dass die Grunderwerbsteuer bei der Einkommensteuererklärung nicht mehr erhoben wird, sondern nur noch bei der Grunderwerb"
SELF-026,"Die Vorteilsfähigkeit ist eine Eigenschaft, die in der Regel nicht in Anspruch genommen wird, um Verluste zu vermeiden. (§ 3 Abs. 1 KStG)
Die Vorteilsfähigkeit ist eine Eigenschaft, die in der Regel nicht in Anspruch genommen wird, um Verluste zu vermeiden. (§ 3 Abs. 1 KStG)
Die Vorteilsfähigkeit ist eine Eigenschaft, die in der Regel nicht in Anspruch genommen wird, um Verluste zu vermeiden. (§ 3 Abs. 1 KStG)
Die Vorteilsfähigkeit ist eine Eigenschaft, die in der Regel nicht in Anspruch genommen wird, um Verluste zu vermeiden. (§ 3 Abs. 1 KStG)
Die Vorteilsfähigkeit ist eine Eigenschaft, die in der Regel nicht in Anspruch genommen wird,"
SELF-027,"Die Versicherungspflichtgrenze beträgt für Neu-Selbstständige, die mindestens drei Jahre lang Beiträge gezahlt haben, in der Regel 25% des steuerpflichtigen Einkommens. (§ 3 Abs. 1 KStG)
Die Höhe der Versicherungspflichtgrenze richtet sich nach der Höhe des steuerpflichtigen Einkommens, das der Neu-Selbstständige erzielt hat (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Höhe der Versicherungspflichtgrenze für Neu-Selbstständige, die mindestens drei Jahre lang Beiträge gezahlt haben, in der Regel 25% des steuerpflichtigen Einkommens beträgt (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Höhe der Versicherungspflichtgrenze für Neu-Selbstständige, die mindestens drei"
SELF-028,"Der Kindermehrbetrag ist eine Steuer, die auf die Elternbeiträge für die Kinderbetreuung angerechnet wird. (§ 1 Abs. 1 KStG)
Der Kindermehrbetrag ist eine Steuer, die auf die Elternbeiträge für die Kinderbetreuung angerechnet wird. (§ 1 Abs. 1 KStG)
Der Kindermehrbetrag ist eine Steuer, die auf die Elternbeiträge für die Kinderbetreuung angerechnet wird (§ 1 Abs. 1 KStG). (§ 1 Abs. 1 KStG)
Der Kindermehrbetrag ist eine Steuer, die auf die Elternbeiträge für die Kinderbetreuung angerechnet wird (§ 1 Abs. 1 KStG). (§ 1 Abs. 1 KStG)
Der Kindermehrbetrag ist eine Steuer, die auf die Elternbeiträge für"
SELF-029,"Die degressive Abschreibung ist eine Methode, um die Abschreibung zu erhöhen, die in der Regel mit der Körperschaftsteuer verbunden ist. Die degressive Abschreibung wird in der Regel durch die Körperschaftsteuer ersetzt, die in der Regel mit der Körperschaftsteuer verbunden ist. Die degressive Abschreibung wird in der Regel durch die Körperschaftsteuer ersetzt, die in der Regel mit der Körperschaftsteuer verbunden ist. Die degressive Abschreibung wird in der Regel durch die Körperschaftsteuer ersetzt, die in der Regel mit der Körperschaftsteuer verbunden ist. Die degressive Abschreibung wird in der Regel durch die Körperschaftsteuer ersetzt, die in der Regel mit der Körperschaftsteuer verbunden ist. Die degressive Abschreibung wird in"
SELF-030,"Der Teuerungsabsetzbetrag ist der Betrag, den die Unternehmen für die von ihnen gezahlten Löhne und Gehälter erhalten, wenn sie ihre Tätigkeit in einem anderen Mitgliedstaat ausüben. (§ 1 Abs. 1 KStG)
Der Teuerungsabsetzbetrag ist der Betrag, den die Unternehmen für die von ihnen gezahlten Löhne und Gehälter erhalten, wenn sie ihre Tätigkeit in einem anderen Mitgliedstaat ausüben. (§ 1 Abs. 2 KStG)
Der Teuerungsabsetzbetrag ist der Betrag, den die Unternehmen für die von ihnen gezahlten Löhne und Gehälter erhalten, wenn sie ihre Tätigkeit in einem anderen Mitgliedstaat ausüben. (§ 1 Abs. 3 KStG)
Der Teuerungsabsetzbetrag ist der Betrag, den die Unternehmen für"
SELF-031,"Das Erbschafts- und Schenkungssteuergesetz (alt) regelt die Besteuerung von Grundstücken, die in Österreich belegen sind, sowie die Besteuerung von Grundstücken, die in Österreich belegen sind, gemäß § 8 Abs. 1 KStG. § 8 Abs. 2 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3 KStG. § 8 Abs. 3"
SELF-032,"Das Zollgesetz regelt die Zollabfertigung von Waren. § 1 Abs. 1 ZollG bestimmt, dass die Zollabfertigung von Waren in der Regel nur dann zulässig ist, wenn die Voraussetzungen für die Anwendung des Zollgesetzes vorliegen (§ 1 Abs. 2 ZollG). § 1 Abs. 3 ZollG bestimmt, dass die Zollabfertigung von Waren in der Regel nur dann zulässig ist, wenn die Voraussetzungen für die Anwendung des Zollgesetzes vorliegen (§ 1 Abs. 4 ZollG). § 1 Abs. 4 ZollG bestimmt, dass die Zollabfertigung von Waren in der Regel nur dann zulässig ist, wenn die Voraussetzungen für die Anwendung des Zollgesetzes vorliegen (§ 1 Abs. 5 ZollG). § 1 Abs. 5 ZollG bestimmt, dass die Zollab"
SELF-033,"Die Kapitalertragsteuer ist eine Steuer, die auf den Ertrag einer Kapitalgesellschaft erhoben wird, um die Körperschaftsteuer zu umgehen. § 8 Abs. 1 KStG sieht vor, dass die KESt nur für die Körperschaftsteuer verwendet werden darf, wenn die Kapitalgesellschaft die Körperschaftsteuer nicht bezahlt hat. § 8 Abs. 2 KStG sieht vor, dass die KESt nur für die Körperschaftsteuer verwendet werden darf, wenn die Kapitalgesellschaft die Körperschaftsteuer nicht bezahlt hat. § 8 Abs. 3 KStG sieht vor, dass die KESt nur für die Körperschaftsteuer verwendet werden darf, wenn die Kapitalgesellschaft die Körperschaftsteuer nicht bezahlt hat. § 8 Abs. 4 KStG sieht vor, dass die KESt"
SELF-034,"Sonderausgaben sind Aufwendungen, die der Körperschaftsteuer unterliegen, die jedoch nicht steuerlich abzugsfähig sind. § 8 Abs. 1 EStG bestimmt, dass die Sonderausgaben steuerlich abzugsfähig sind, soweit sie nicht durch die Körperschaftsteuer belastet sind (§ 8 Abs. 2 EStG). § 8 Abs. 3 EStG bestimmt, dass die Sonderausgaben steuerlich abzugsfähig sind, soweit sie nicht durch die Körperschaftsteuer belastet sind (§ 8 Abs. 4 EStG). § 8 Abs. 4 EStG bestimmt, dass die Sonderausgaben steuerlich abzugsfähig sind, soweit sie nicht durch die Körperschaftsteuer belastet sind (§ 8 Abs. 5 EStG). § 8 Abs. 5 EStG bestimmt, dass die"
SELF-035,"Die Vergnügungsteuer ist eine Steuer, die auf die Gewinne aus dem Betrieb eines Unternehmens erhoben wird, das Gewinne aus dem Betrieb eines anderen Unternehmens erzielt. (§ 1 Abs. 1 UStG)
Die Vergnügungsteuer ist eine Steuer, die auf Gewinne aus dem Betrieb eines Unternehmens erhoben wird, das Gewinne aus dem Betrieb eines anderen Unternehmens erzielt. (§ 1 Abs. 1 UStG)
Die Vergnügungsteuer ist eine Steuer, die auf Gewinne aus dem Betrieb eines anderen Unternehmens erhoben wird, das Gewinne aus dem Betrieb eines anderen Unternehmens erzielt. (§ 1 Abs. 1 UStG)
Die Vergnügungsteuer ist eine Steuer, die auf Gewinne aus dem Betrieb eines anderen Unternehmens erhoben wird, das Gewinne aus dem Betrieb eines anderen Unternehmens erzielt."
SELF-036,"Das Kommunalsteuergesetz regelt die Erhebung der Steuer auf die Körperschaftsteuer, die auf die Körperschaftsteuer angerechnet wird. § 1 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer auf die Körperschaftsteuer angerechnet wird, wenn die Körperschaftsteuer auf die Einkommensteuer angerechnet wird (§ 2 Abs. 1 KStG). § 2 Abs. 2 KStG bestimmt, dass die Körperschaftsteuer auf die Einkommensteuer angerechnet wird, wenn die Körperschaftsteuer auf die Einkommensteuer angerechnet wird (§ 3 Abs. 1 KStG). § 3 Abs. 2 KStG bestimmt, dass die Körperschaftsteuer auf die Einkommensteuer angerechnet wird, wenn die Körperschaftsteuer auf die Einkommensteuer angerechnet wird (§ 4 Abs. 1 KStG). § 4 Abs. 2 K"
SELF-037,"Die Kapitalertragsteuer auf Zinsen ist eine Quellensteuer, die auf die Gewinne aus der Veräußerung von Kapitalgesellschaften erhoben wird. § 8 Abs. 1 KStG sieht vor, dass die Kapitalertragsteuer auf Zinsen auf die Gewinne aus der Veräußerung von Kapitalgesellschaften erhoben wird, sofern die Kapitalertragsteuer auf die Gewinne aus der Veräußerung von Kapitalgesellschaften nicht höher ist als die Kapitalertragsteuer auf Zinsen. § 8 Abs. 2 KStG sieht vor, dass die Kapitalertragsteuer auf die Gewinne aus der Veräußerung von Kapitalgesellschaften nicht höher ist als die Kapitalertragsteuer auf Zinsen. § 8 Abs. 3 KStG sieht vor, dass die Kapitalertragsteuer auf die Gewinne aus der Veräußerung von"
SELF-038,"Der Satz betrug 5,5 % des Körperschaftsteuersatzes, der nach § 10 Abs. 1 KStG in Österreich erhoben wird. § 10 Abs. 1 KStG sieht vor, dass der Steuersatz für die Körperschaftsteuer in Österreich auf den Satz des Bundeslandes, in dem der Körperschaftsteuersatz erhoben wird, anzuwenden ist. § 10 Abs. 1 KStG sieht vor, dass der Satz für die Körperschaftsteuer in Österreich auf den Satz des Bundeslandes, in dem der Körperschaftsteuersatz erhoben wird, anzuwenden ist. § 10 Abs. 2 KStG sieht vor, dass der Satz für die Körperschaftsteuer in Österreich auf den Satz des Bundeslandes, in dem der Körperschaftsteuersatz erhoben wird, anzuwenden ist. § 10 Abs."
SELF-039,"Die GmbH light ist eine Gesellschaft, die die gewerbliche Nutzung von Licht, Ton, Bild, Ton- und Bildträgern, die gewerbliche Nutzung von Bildträgern, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und Tonmaterial, die gewerbliche Nutzung von Bild- und"
SELF-040,"Der Gewinnfreibetrag nach § 10 EStG ist ein Sondervermögen, das gemäß § 10 Abs. 1 EStG zu versteuern ist. § 10 Abs. 1 EStG gilt nicht für Gewinne aus der Veräußerung von Beteiligungen, die nicht in § 10 Abs. 1 EStG erfasst sind. § 10 Abs. 1 EStG gilt nicht für Gewinne aus der Veräußerung von Beteiligungen, die nicht in § 10 Abs. 1 EStG erfasst sind. § 10 Abs. 1 EStG gilt nicht für Gewinne aus der Veräußerung von Beteiligungen, die nicht in § 10 Abs. 1 EStG erfasst sind. § 10 Abs. 1 EStG gilt nicht für Gewinne aus der Veräußerung von Beteiligungen, die nicht"
SELF-041,"Einkünfte aus selbstständiger Arbeit sind Einkünfte aus Kapitalvermögen, die nicht in der Einkommensteuererklärung ausgewiesen sind (§ 22 Abs. 1 EStG). § 22 Abs. 1 EStG bestimmt, dass Einkünfte aus Kapitalvermögen, die nicht in der Einkommensteuererklärung ausgewiesen sind, steuerlich nicht berücksichtigt werden dürfen (§ 22 Abs. 2 EStG). § 22 Abs. 2 EStG bestimmt, dass Einkünfte aus Kapitalvermögen, die nicht in der Einkommensteuererklärung ausgewiesen sind, steuerlich nicht berücksichtigt werden dürfen (§ 22 Abs. 3 EStG). § 22 Abs. 4 EStG bestimmt, dass Einkünfte aus Kapitalvermögen, die nicht in der Einkommensteuererklärung ausgewiesen sind, steuerlich nicht berücksichtigt werden dürfen (§ 22 Abs. 5 EStG). § 22"
SELF-042,"Der Gewinn nach § 4 Abs. 1 EStG wird ermittelt, indem der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht wird. § 4 Abs. 1 EStG bestimmt, dass der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht wird, wenn der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht wird. § 4 Abs. 1 EStG bestimmt, dass der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht wird, wenn der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht wird. § 4 Abs. 1 EStG bestimmt, dass der Gewinn aus dem Vorjahr in den Folgejahren um den Gewinn aus dem Vorjahr erhöht"
SELF-043,"Ein Einkunftsanspruch besteht, wenn der Gewerbebetrieb mindestens die folgenden Voraussetzungen erfüllt:
a) Der Gewerbebetrieb ist ein Betrieb, der die Voraussetzungen für die Körperschaftsteuer (§ 22 EStG) erfüllt, und
b) der Gewerbebetrieb ist ein Betrieb, der die Voraussetzungen für die Körperschaftsteuer (§ 22 EStG) erfüllt, und
c) der Gewerbebetrieb ist ein Betrieb, der die Voraussetzungen für die Körperschaftsteuer (§ 22 EStG) erfüllt, und
d) der Gewerbebetrieb ist ein Betrieb, der die Voraussetzungen für die Körperschaftsteuer (§ 22 EStG) erfüllt, und
e) der Gewerbebetrieb ist ein Betrieb, der die Voraussetzungen für die Körperschaftsteuer (§ 22 EStG) erfüllt, und
f) der"
SELF-044,"Einkünfte aus nichtselbständiger Arbeit sind Einkünfte, die aus einer Tätigkeit erzielt werden, die nicht unter die Körperschaftsteuerpflicht fällt (§ 25 EStG). (§ 26 EStG). § 26 EStG bestimmt, dass Einkünfte aus nichtselbständiger Arbeit Einkünfte aus nichtselbständiger Arbeit sind, die nicht unter die Körperschaftsteuerpflicht fallen (§ 27 EStG). § 27 EStG bestimmt, dass Einkünfte aus nichtselbständiger Arbeit Einkünfte aus nichtselbständiger Arbeit sind, die nicht unter die Körperschaftsteuerpflicht fallen (§ 28 EStG). § 28 EStG bestimmt, dass Einkünfte aus nichtselbständiger Arbeit Einkünfte aus nichtselbständiger Arbeit sind, die nicht unter die Körperschaftsteuerpflicht fallen (§ 29 EStG). § 29 EStG"
